No,Journal,Year,Month,Title,Authors,No.authors,Author1F,Author1L,LastF,LastL,PropF,PropL,CountryLast,CountryLast2,Region1,Region2,Subfield,Origin
5,Herpetologica,2003,Dec,MENDELIAN INHERITANCE OF MELANISM IN THE GARTER SNAKE THAMNOPHIS SIRTALIS,Richard B. King,1,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
6,Herpetologica,2003,Dec,SPECIES IDENTITY IN THE GENUS ADENOMERA (ANURA: LEPTODACTYLIDAE) IN SOUTHEASTERN PERU,"Ariadne Angulo, Reginald B. Cocroft and Steffen Reichle",3,1,1,0,0,0.333333333,0.333333333,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
12,Herpetologica,2003,Dec,"TWO NEW SPECIES OF CNEMASPIS STRAUCH, 1887 (SQUAMATA: GEKKONIDAE) FROM THE SERIBUAT ARCHIPELAGO, PAHANG AND JOHOR STATES, WEST MALAYSIA",Indraneil Das and L. Lee Grismer,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
14,Herpetologica,2003,Dec,"A NEW SPECIES OF GONGYLOSOMA (SQUAMATA: COLUBRIDAE) FROM PULAU TIOMAN, WEST MALAYSIA","L. Lee Grismer, Indraneil Das and Tzi Ming Leong",3,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
28,Herpetologica,2003,Jun,"PARENTAL INVESTMENT, EMBRYO GROWTH, AND HATCHLING LIPID RESERVES IN SOFTSHELL TURTLES (APALONE MUTICA) FROM ARKANSAS","Roy D. Nagle, Michael V. Plummer, Justin D. Congdon and Robert U. Fischer",4,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
29,Herpetologica,2003,Jun,COEVOLUTION OF DEADLY TOXINS AND PREDATOR RESISTANCE: SELF-ASSESSMENT OF RESISTANCE BY GARTER SNAKES LEADS TO BEHAVIORAL REJECTION OF TOXIC NEWT PREY,"Becky L. Williams, Edmund D. Brodie Jr. and Edmund D. Brodie III",3,1,0,0,0,0.333333333,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
30,Herpetologica,2003,Jun,CONTEXT-DEPENDENT KIN DISCRIMINATION IN LARVAL FOUR-TOED SALAMANDERS HEMIDACTYLIUM SCUTATUM (CAUDATA: PLETHODONTIDAE),"Reid N. Harris, Tomalei J. Vess, John I. Hammond and Christine J. Lindermuth",4,0,0,1,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
31,Herpetologica,2003,Jun,ESTIMATING AGE OF TURTLES FROM GROWTH RINGS: A CRITICAL EVALUATION OF THE TECHNIQUE,"Dawn S. Wilson, Christopher R. Tracy and C. Richard Tracy",3,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
32,Herpetologica,2003,Jun,PATTERNS OF REPRODUCTIVE SUCCESS AND GENETIC VARIABILITY IN A TRANSLOCATED IGUANA POPULATION,Charles R. Knapp and Catherine L. Malone,2,0,0,1,0,0.333333333,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
33,Herpetologica,2003,Jun,"CHROMOSOME BANDING OF SIX DENDROBATID FROGS (COLOSTETHUS, MANNOPHRYNE)","Hinrich Kaiser, Claus Steinlein, Wolfgang Feichtinger and Michael Schmid",4,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
40,Herpetologica,2003,Mar,"DO NON-BREEDING, ADULT LONG-TOED SALAMANDERS RESPOND TO CONSPECIFICS AS FRIENDS OR AS FOES?",Paul Verrell and Kimberly Davis,2,0,0,1,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
41,Herpetologica,2003,Mar,INTRASPECIFIC VARIATION IN THE EFFECT OF TEMPERATURE ON PREGNANCY IN THE VIVIPAROUS GECKO HOPLODACTYLUS MACULATUS,Jennifer Rock and Alison Cree,2,1,0,1,0,1,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
42,Herpetologica,2003,Mar,INTEGRATING DEVELOPMENTAL STABILITY ANALYSIS AND CURRENT AMPHIBIAN MONITORING TECHNIQUES: AN EXPERIMENTAL EVALUATION WITH THE SALAMANDER AMBYSTOMA MACULATUM,Krista A. McCoy and Reid N. Harris,2,1,0,0,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
43,Herpetologica,2003,Mar,ASSIMILATION OF NATURAL BENTHIC SUBSTRATES BY TWO SPECIES OF TADPOLES,David K. Skelly and Jennifer Golon,2,0,0,1,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
45,Herpetologica,2003,Mar,DOES THE SACCULAR LUNG AFFECT THE CANTILEVER ABILITY OF SNAKES?,"Yu-Chung Lin, Ji-Chuu Hwang and Ming-Chung Tu",3,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
46,Herpetologica,2003,Mar,"A NEW IGUANID LIZARD (SQUAMATA, IGUANIDAE) FROM THE LATE QUATERNARY OF FIJI, SOUTHWEST PACIFIC",Gregory K. Pregill and Trevor H. Worthy,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
47,Herpetologica,2003,Mar,BRIDGING THE GAP IN PROCTOPORUS DISTRIBUTION: A NEW SPECIES (SQUAMATA: GYMNOPHTHALMIDAE) FROM THE ANDES OF VENEZUELA,Tiffany M. Doan and Walter E. Schargel,2,1,0,0,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
52,Herpetologica,2003,Mar,A NEW SPECIES OF TELMATOBIUS FROM BOLIVIA AND A REDESCRIPTION OF T. SIMONSI (AMPHIBIA: ANURA: LEPTODACTYLIDAE),Ignacio J. De la Riva and Michael B. Harvey,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
16,Herpetologica,2003,Sep,DOES JELLY ENVELOPE PROTECT THE COMMON FROG RANA TEMPORARIA EMBRYOS FROM UV-B RADIATION?,"Katja R_s_nen, Maarit Pahkala, Anssi Laurila and Juha Meril_",4,1,0,0,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
17,Herpetologica,2003,Sep,ECOLOGICAL DISTRIBUTION OF THE SALAMANDERS GYRINOPHILUS AND PSEUDOTRITON IN A SOUTHERN APPALACHIAN WATERSHED,Richard C. Bruce,1,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
18,Herpetologica,2003,Sep,PATTERNS OF MOVEMENT AND BURROW USE IN A POPULATION OF GOPHER TORTOISES (GOPHERUS POLYPHEMUS),"Jeannine Ott Eubanks, William K. Michener and Craig Guyer",3,1,0,0,0,0.333333333,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
19,Herpetologica,2003,Sep,MOTHER-OFFSPRING DISCRIMINATION IN THE RED-BACKED SALAMANDER MAY BE CONTEXT DEPENDENT,"Megan E. Gibbons, Arianne M. Ferguson, Danielle R. Lee and Robert G. Jaeger",4,1,0,0,0,0.75,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
20,Herpetologica,2003,Sep,SMALL-SCALE GEOGRAPHIC VARIATION IN ANTIPREDATOR TACTICS OF GARTER SNAKES,"R. Shine, B. Phillips, H. Waye and R. T. Mason",4,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
23,Herpetologica,2003,Sep,A TAXONOMIC REVISION OF TRIMORPHODON BISCUTATUS VILKINSONII (SERPENTES: COLUBRIDAE),Travis J. LaDuc and Jerry D. Johnson,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
24,Herpetologica,2003,Sep,"PHYLOGENETIC RELATIONSHIPS OF HOPLOCERCID LIZARDS: CODING AND COMBINING MERISTIC, MORPHOMETRIC, AND POLYMORPHIC DATA USING STEP MATRICES",John J. Wiens and Richard E. Etheridge,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
25,Herpetologica,2003,Sep,PHYLOGENETIC RELATIONSHIPS WITHIN IGUANIDAE INFERRED USING MOLECULAR AND MORPHOLOGICAL DATA AND A PHYLOGENETIC TAXONOMY OF IGUANIAN LIZARDS,"James A. Schulte II, John Pablo Valladares and Allan Larson",3,0,0,0,0,0,0.333333333,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
26,Herpetologica,2003,Sep,MOLECULAR SYSTEMATICS OF THE MIDDLE AMERICAN JUMPING PITVIPERS (GENUS ATROPOIDES) AND PHYLOGEOGRAPHY OF THE ATROPOIDES NUMMIFER COMPLEX,"Todd A. Castoe, Paul T. Chippindale, Jonathan A. Campbell, Loren K. Ammerman and Christopher L. Parkinson",5,0,0,0,0,0.2,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
27,Herpetologica,2003,Sep,USING MORPHOLOGICAL AND MOLECULAR EVIDENCE TO INFER SPECIES BOUNDARIES WITHIN PROCTOPORUS BOLIVIANUS WERNER (SQUAMATA: GYMNOPHTHALMIDAE),Tiffany M. Doan and Todd A. Castoe,2,1,0,0,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
1,Herpetologica,2004,Dec,VARIATION IN THE ANTIPREDATOR RESPONSES OF THREE SYMPATRIC PLETHODONTID SALAMANDERS TO PREDATOR-DIET CUES,"Aaron M. Sullivan, Dale M. Madison and Jason R. Rohr",3,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
2,Herpetologica,2004,Dec,THE ROLE OF MUSCLE MASS AND TOOTH NUMBER IN ECOLOGICAL CHARACTER DISPLACEMENT BETWEEN PLETHODON CINEREUS AND P. HOFFMANI (CAUDATA: PLETHODONTIDAE),C. C. Swart and D. C. Adams,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
4,Herpetologica,2004,Dec,"HOW, WHEN, AND WHERE TO PERFORM VISUAL DISPLAYS: THE CASE OF THE AMAZONIAN FROG HYLA PARVICEPS",Adolfo Am_zquita and Walter H_dl,2,0,1,0,0,0,0.5,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
5,Herpetologica,2004,Dec,A REPATRIATION STUDY OF THE EASTERN MASSASAUGA (SISTRURUS CATENATUS CATENATUS) IN WISCONSIN,"Richard King, Craig Berg and Bob Hay",3,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
7,Herpetologica,2004,Dec,"REPRODUCTION OF THE SMALLEST TORTOISE, THE NAMAQUALAND SPECKLED PADLOPER, HOMOPUS SIGNATUS SIGNATUS","Victor J. T. Loehr, Brian T. Henen and Margaretha D. Hofmeyr",3,0,0,1,0,0.333333333,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
8,Herpetologica,2004,Dec,SEXUAL DIFFERENCES IN THE POST-BREEDING MOVEMENTS AND HABITATS SELECTED BY WESTERN TOADS (BUFO BOREAS) IN SOUTHEASTERN IDAHO,"Paul E. Bartelt, Charles R. Peterson and Robert W. Klaver",3,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
9,Herpetologica,2004,Dec,USING COUNTS TO SIMULTANEOUSLY ESTIMATE ABUNDANCE AND DETECTION PROBABILITIES IN A SALAMANDER COMMUNITY,C. Kenneth DoddJr. and Robert M. Dorazio,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
10,Herpetologica,2004,Dec,"A MORPHOLOGICALLY DISTINCT NEW SPECIES OF PSEUDOEURYCEA (CAUDATA: PLETHODONTIDAE) FROM THE SIERRA MADRE ORIENTAL OF PUEBLA, MóXICO","Gabriela Parra-Olea, Luis Canseco-M_rquez and Mario Garcêa-Parês",3,1,1,0,0,0.333333333,0.666666667,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
11,Herpetologica,2004,Dec,"A NEW SPECIES OF GLASS FROG (CENTROLENIDAE: COCHRANELLA) FROM THE LOWLANDS OF NORTHWESTERN ECUADOR, WITH COMMENTS ON THE COCHRANELLA GRANULOSA GROUP",Juan M. Guayasamin and Elisa Bonaccorso,2,0,1,1,0,0.5,0.5,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
13,Herpetologica,2004,Dec,"COMMENTS ON EUSPONDYLUS AND PROCTOPORUS (SQUAMATA: GYMNOPHTHALMIDAE) FROM PERU, WITH THE DESCRIPTION OF THREE NEW SPECIES AND A KEY TO THE PERUVIAN SPECIES",Gunther K_hler and Edgar Lehr,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
14,Herpetologica,2004,Dec,"A NEW SPECIES OF RAINFROG (GENUS ELEUTHERODACTYLUS) FROM THE SERRANêA DE TABASARç, WEST_CENTRAL PANAMA AND REANALYSIS OF THE FITZINGERI SPECIES GROUP","Jay M. Savage, Bradford D. Hollingsworth, Karen R. Lips and Alan P. Jaslow",4,0,0,0,0,0.25,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
27,Herpetologica,2004,Jun,POTENTIAL CAUSES FOR AMPHIBIAN DECLINES IN PUERTO RICO,"Patricia A. Burrowes, Rafael L. Joglar and David E. Green",3,1,1,0,0,0.333333333,0.666666667,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
28,Herpetologica,2004,Jun,"REPRODUCTIVE ECOLOGY AND MATING SUCCESS OF MALE LIMNONECTES KUHLII, A FANGED FROG FROM TAIWAN",Hiroshi Tsuji,1,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
29,Herpetologica,2004,Jun,EMERGENCE BEHAVIOR AND MOVEMENTS OF WINTER-AGGREGATED GREEN ANOLES (ANOLIS CAROLINENSIS) AND THE THERMAL CHARACTERISTICS OF THEIR CREVICES IN TENNESSEE,David C. Bishop and Arthur C. Echternacht,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
30,Herpetologica,2004,Jun,ANALYSIS OF PATTERNS OF AGGREGATION UNDER COVER OBJECTS IN AN ASSEMBLAGE OF SIX SPECIES OF SNAKES,Patrick T. Gregory,1,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
31,Herpetologica,2004,Jun,"PHYLOGENETIC RELATIONSHIPS OF LIZARDS OF THE LIOLAEMUS PETROPHILUS GROUP (SQUAMATA, LIOLAEMIDAE), WITH DESCRIPTION OF TWO NEW SPECIES FROM WESTERN ARGENTINA","Luciano J. Avila, Mariana Morando, Cristian H. F. Perez and Jack W. SitesJr.",4,0,1,0,0,0.25,0.75,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
32,Herpetologica,2004,Jun,"PRIORITY USE OF CHEMICAL OVER VISUAL CUES FOR DETECTION OF PREDATORS BY GRAYBELLY SALAMANDERS, EURYCEA MULTIPLICATA GRISEOGASTER","Caleb R. Hickman, Matthew D. Stone and Alicia Mathis",3,0,0,1,0,0.333333333,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
33,Herpetologica,2004,Jun,REDESCRIPTION AND SYSTEMATICS OF TRIMERESURUS CORNUTUS (SERPENTES: VIPERIDAE) BASED ON MORPHOLOGY AND MOLECULAR DATA,"Hans-Werner Herrmann, Thomas Ziegler, Anita Malhotra, Roger S. Thorpe and Christopher L. Parkinson",5,0,0,0,0,0.2,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
35,Herpetologica,2004,Jun,"VARIABILITY IN SURVIVAL, GROWTH AND METAMORPHOSIS IN THE LARVAL FIRE SALAMANDER (SALAMANDRA SALAMANDRA): EFFECTS OF LARVAL BIRTH SIZE, SIBSHIP AND ENVIRONMENT","Marina Alcobendas, David Buckley and Miguel Tejedo",3,1,0,0,0,0.333333333,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
38,Herpetologica,2004,Jun,A STRIKING NEW SPECIES OF ELEUTHERODACTYLUS FROM ANDEAN PERU (ANURA: LEPTODACTYLIDAE),"Edgar Lehr, C_sar Aguilar and William E. Duellman",3,0,0,0,0,0,0.333333333,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
39,Herpetologica,2004,Jun,"A NEW MONTANE RATTLESNAKE (VIPERIDAE) FROM MICHOACçN, MEXICO",Javier Alvarado-Dêaz and Jonathan A. Campbell,2,0,1,0,0,0,0.5,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
40,Herpetologica,2004,Mar,"TESTS FOR COMPETITION, CANNIBALISM, AND PRIORITY EFFECTS IN TWO PHYTOTELM-DWELLING TADPOLES FROM MADAGASCAR",Richard M. Lehtinen,1,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
42,Herpetologica,2004,Mar,"AVOIDANCE OF ALARM CHEMICALS BY PLETHODONTID SALAMANDERS (GENUS EURYCEA): IMPORTANCE OF PHYLOGENY, ECOLOGY, AND METHODOLOGY","Glenn A. Marvin, Robin R. Whitekiller and Victor H. Hutchison",3,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
43,Herpetologica,2004,Mar,"ALTITUDINAL VARIATION IN THE AGE AT MATURITY, LONGEVITY, AND REPRODUCTIVE LIFESPAN OF ANURANS IN SUBTROPICAL QUEENSLAND","Clare Morrison, Jean-Marc Hero and Jay Browning",3,1,0,0,0,0.333333333,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
44,Herpetologica,2004,Mar,AMPHIBIAN ROAD MORTALITY IN RESPONSE TO NIGHTLY VARIATIONS IN TRAFFIC INTENSITY,Marc J. Mazerolle,1,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
45,Herpetologica,2004,Mar,POPULATION BIOLOGY OF THE RARE FLORIDA SCRUB LIZARD IN FRAGMENTED HABITAT,"Earl D. McCoy, Patricia P. Hartmann and Henry R. Mushinsky",3,0,0,0,0,0.333333333,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
46,Herpetologica,2004,Mar,MODULATED BUT CONSERVED SEGMENTAL GROWTH OF THE ORIGINAL TAIL IN CALLISAURUS DRACONOIDES (PHRYNOSOMATIDAE) AND CALOTES VERSICOLOR (AGAMIDAE),"Philip J. Bergmann, Amanda M. Hobbs, Miranda L. Kavalench and Anthony P. Russell",4,0,0,0,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
47,Herpetologica,2004,Mar,THE ABDOMINAL SKELETON OF TROPIDURID LIZARDS (SQUAMATA: TROPIDURIDAE),Omar Torres-Carvajal,1,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
48,Herpetologica,2004,Mar,EVALUATION AND REDEFINITION OF THE STATES OF ANURAN PECTORAL GIRDLE ARCHITECTURE,Moises Kaplan,1,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
49,Herpetologica,2004,Mar,A NEW SPECIES OF LITORIA (ANURA: HYLIDAE) FROM SOUTHEASTERN NEW GUINEA,Fred Kraus and Allen Allison,2,0,0,1,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
50,Herpetologica,2004,Mar,A NEW SPECIES OF ELEUTHERODACTYLUS (ANURA: LEPTODACTYLIDAE) FROM THE NORTHWESTERN LOWLANDS OF ECUADOR,Juan M. Guayasamin,1,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
51,Herpetologica,2004,Mar,"GEOGRAPHIC VARIATION IN PHRYNOSOMA CORONATUM (LACERTILIA, PHRYNOSOMATIDAE): FURTHER EVIDENCE FOR A PENINSULAR ARCHIPELAGO",Richard R. Montanucci,1,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
15,Herpetologica,2004,Sep,THE IMPORTANCE OF COVER ROCK IN NORTHERN POPULATIONS OF THE FIVE-LINED SKINK (EUMECES FASCIATUS),B. J. Howes and S. C. Lougheed,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
17,Herpetologica,2004,Sep,ANNUAL VARIATION IN POPULATION ESTIMATORS FOR A SOUTHERN POPULATION OF AMBYSTOMA MACULATUM,"Eric A. Blackwell, George R. Cline and Ken R. Marion",3,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
18,Herpetologica,2004,Sep,DIVERGENCE AMONG BARKING FROGS (ELEUTHERODACTYLUS AUGUSTI) IN THE SOUTHWESTERN UNITED STATES,"Caren S. Goldberg, Brian K. Sullivan, John H. Malone and Cecil R. Schwalbe",4,1,0,1,0,0.5,1,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
19,Herpetologica,2004,Sep,TRADEOFFS BETWEEN ESCAPE BEHAVIOR AND FORAGING OPPORTUNITY BY THE BALEARIC LIZARD (PODARCIS LILFORDI),William E. Cooper Jr. and Valentên Per_z-Mellado,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
20,Herpetologica,2004,Sep,SEASONAL TEMPERATURE VARIATION IN THE PAINTED TURTLE (CHRYSEMYS PICTA),Kristine L. Grayson and Michael E. Dorcas,2,1,0,0,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
21,Herpetologica,2004,Sep,"REPRODUCTIVE COLORATION IN FEMALE COLLARED LIZARDS, CROTOPHYTUS COLLARIS, STIMULATES COURTSHIP BY MALES",Troy A. Baird,1,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
22,Herpetologica,2004,Sep,IDENTIFICATION OF REPRODUCTIVE STATUS IN FEMALE FROGSÜA QUANTITATIVE COMPARISON OF NINE METHODS,Heinz-Ulrich Reyer and Iris B_ttig,2,0,0,1,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
23,Herpetologica,2004,Sep,"A DIMINUTIVE SPECIES OF ELEUTHERODACTYLUS (ANURA: LEPTODACTYLIDAE), OF THE ALFREDI GROUP, FROM THE SIERRA NEGRA OF PUEBLA, MEXICO",Luis Canseco-M_rquez and Eric N. Smith,2,0,1,0,0,0,0.5,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
25,Herpetologica,2004,Sep,"GENETIC VARIATION AMONG POPULATIONS OF EASTERN NEWTS, NOTOPHTHALMUS VIRIDESCENS: A PRELIMINARY ANALYSIS BASED ON ALLOZYMES",Caitlin R. Gabor and Chris C. Nice,2,1,0,0,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
1,Herpetologica,2005,Dec,THE INFLUENCE OF FAMILIARITY ON SOCIALLY MONOGAMOUS BEHAVIOR OF RED-BACKED SALAMANDERS,"Laura L. Joseph, Claire T. Cope, Nancy R. Kohn and Robert G. Jaeger",4,1,0,0,0,0.75,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
2,Herpetologica,2005,Dec,EFFECTS OF SEASON AND WEATHER ON CALLING IN THE AUSTRALIAN MICROHYLID FROGS AUSTROCHAPERINA ROBUSTA AND COPHIXALUS ORNATUS,Kim F. Hauselberger and Ross A. Alford,2,1,0,0,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
3,Herpetologica,2005,Dec,DURATION OF MOVEMENT AS A LIZARD FORAGING MOVEMENT VARIABLE,William E. Cooper Jr.,1,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Herpetology,Based out of LA
